"合同编号","采购订单号","煤种_品名代码","发货单位代码","供应商_发货单位名称","发站名称","船名","收货单位_焦化厂","铁路车号","货票重量","制表_发出时间","生成时间","到厂_进厂交接时间","在途状态","状态","物料品名代码","采购物料代码","关联状态","收货单位"
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1844713",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4901868",61.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1597000",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1842063",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1568687",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1816483",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1871078",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4966064",61.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1532118",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1557591",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4207029",61.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1835614",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1615849",70.000,"20260827190500","20260827200121","20260827194500",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1820626",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1683837",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1757090",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1595985",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1696515",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1719135",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1817382",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1786002",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1604488",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4873002",62.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1557320",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1851041",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1739490",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1707414",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1844557",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1712000",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1698308",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1827003",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1801155",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1769948",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4203619",63.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1596451",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1728920",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1899143",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1524729",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1802578",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1555118",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1627407",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1554703",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4959116",62.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4915252",64.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1743829",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1873549",70.000,"20260827145900","20260827152045","20260827153900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1751892",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1847598",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1763508",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1731141",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1807192",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1641823",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1616497",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1801521",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1803803",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4952328",61.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1787383",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1636437",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4958550",62.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1770724",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1753388",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1785810",70.000,"20260827143700","20260827150239","20260827151700",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1659817",70.000,"20260827052600","20260827055254","20260827060600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1567950",70.000,"20260827052600","20260827055254","20260827060600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4906494",62.000,"20260827052600","20260827055254","20260827060600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1720623",70.000,"20260827052600","20260827055254","20260827060600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1820866",70.000,"20260827052600","20260827055254","20260827060600",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1561624",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1500294",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1767740",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1881362",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1701186",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1735566",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1862461",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1500012",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1868356",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1800312",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4946229",61.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1587464",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1805839",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1798888",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1607862",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1506569",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4886651",62.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4869420",62.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1786883",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1590883",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1821078",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1841181",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1788828",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1769736",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1598830",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1509681",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1684303",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4850229",63.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1572032",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4874113",62.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1609514",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1851805",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1679690",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1653170",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1718125",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1749600",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1555140",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1605379",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4967137",61.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1642419",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4961946",62.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"4912930",61.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
LGXS26070756,"450018597000010",G3MMZJML,"2700",广西柳钢国际贸易有限公司,铁山港,马尔凯洛,焦化厂,"1766442",70.000,"20260826183900","20260826191641","20260826191900",已到厂,"1",G3MMZJML,A2MMZJM1,已匹配,焦化厂
